Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
200,3,Simone Sanvito,Italy,"Gouging Fire, Chien-Pao, Dragonite, Dondozo, Ting-Lu, Gholdengo"
201,2225,Junxi Zhu,USA,"Porygon2, Amoonguss, Gholdengo, Incineroar, Landorus, Rapid Strike Urshifu"
202,2054,Ryan Hercus,Australia,"Dragonite, Ting-Lu, Chien-Pao, Gholdengo, Dondozo, Gouging Fire"
203,2587,Georg Lang,Germany,"Exeggutor, Flutter Mane, Torkoal, Female Indeedee, Rhyperior, Walking Wake"
204,3648,Eoin Galavan,Ireland,"Iron Bundle, Rillaboom, Raging Bolt, Kingambit, Alolan Ninetales, Hearthflame Mask Ogerpon"
205,3649,Andrés Iglesias Canabal,Spain,"Flutter Mane, Raging Bolt, Brute Bonnet, Glimmora, Chi-Yu, Tornadus"
206,2664,Ethan Trejo,USA,"Rapid Strike Urshifu, Flutter Mane, Female Indeedee, Hearthflame Mask Ogerpon, Tornadus, Iron Crown"
207,159,Riley Factura,USA,"Kingambit, Amoonguss, Rapid Strike Urshifu, Chien-Pao, Hearthflame Mask Ogerpon, Raging Bolt"
208,2772,Pierre Coste,France,"Rapid Strike Urshifu, Amoonguss, Raging Bolt, Incineroar, Chien-Pao, Landorus"
209,1774,Jonathan Zuniga,N/A,"Porygon2, Amoonguss, Flutter Mane, Incineroar, Wellspring Mask Ogerpon, Ursaluna"
210,3650,Hugo Bo,Spain,"Amoonguss, Flutter Mane, Primarina, Roaring Moon, Incineroar, Landorus"
211,571,Davide Miraglia,Italy,"Flutter Mane, Landorus, Single Strike Urshifu, Raging Bolt, Entei, Wellspring Mask Ogerpon"
212,2774,Jorge Marti,Spain,"Gouging Fire, Hearthflame Mask Ogerpon, Landorus, Ting-Lu, Rillaboom, Annihilape"
213,2884,Oliver Gausden,N/A,"Gholdengo, Iron Boulder, Okidogi, Roaring Moon, Grimmsnarl, Wellspring Mask Ogerpon"
214,2991,Donghun Youm,USA,"Chien-Pao, Raging Bolt, Rapid Strike Urshifu, Incineroar, Rillaboom, Landorus"
215,2338,Rafe Osborne,USA,"Chien-Pao, Ting-Lu, Gouging Fire, Dondozo, Gholdengo, Dragonite"
216,3651,Patrick Liam Pluess,Switzerland,"Rillaboom, Kingambit, Gouging Fire, Flutter Mane, Wellspring Mask Ogerpon, Chien-Pao"
217,271,Aaron Traylor,USA,"Cresselia, Ursaluna, Incineroar, Tornadus, Raging Bolt, Rapid Strike Urshifu"
218,3652,Alberto Comeche Martínez,Spain,"Dondozo, Gouging Fire, Ting-Lu, Dragonite, Chien-Pao, Annihilape"
219,3653,Hunter Jones,USA,"Single Strike Urshifu, Gholdengo, Tornadus, Entei, Wellspring Mask Ogerpon, Glimmora"
220,1054,Diego Montes,Spain,"Raging Bolt, Cresselia, Incineroar, Rillaboom, Single Strike Urshifu, Registeel"
221,1058,Arbin Tumaneng,USA,"Female Indeedee, Torkoal, Gallade, Single Strike Urshifu, Hatterene, Ursaluna"
222,1710,Camilo Liberona,Chile,"Chien-Pao, Annihilape, Wellspring Mask Ogerpon, Raging Bolt, Gouging Fire, Dragonite"
223,2242,Daniel Daertni,Sweden,"Incineroar, Porygon2, Amoonguss, Flutter Mane, Rapid Strike Urshifu, Ursaluna"
224,3618,MOTOCHIKA NABESHIMA,Japan,"Rapid Strike Urshifu, Tornadus, Landorus Therian, Bronzong, Archaludon, Flutter Mane"
225,3654,Valentino Russo,Italy,"Flutter Mane, Incineroar, Rapid Strike Urshifu, Chien-Pao, Rillaboom, Raging Bolt"
226,2420,Audric David,France,"Incineroar, Rillaboom, Landorus, Hearthflame Mask Ogerpon, Raging Bolt, Rapid Strike Urshifu"
227,3022,Femi Jordanovic,N/A,"Hearthflame Mask Ogerpon, Bloodmoon Ursaluna, Single Strike Urshifu, Entei, Tornadus, Flutter Mane"
228,3655,Fran Martínez Pérez,Spain,"Rapid Strike Urshifu, Hisuian Arcanine, Chien-Pao, Farigiraf, Ogerpon, Bloodmoon Ursaluna"
229,2580,Alejandro Fuentelsaz,Spain,"Wellspring Mask Ogerpon, Landorus, Single Strike Urshifu, Raging Bolt, Incineroar, Flutter Mane"
230,3043,Robert Turner,N/A,"Female Indeedee, Ursaluna, Gallade, Hisuian Lilligant, Hatterene, Torkoal"
231,3656,Angel Rodriguez Garcia,Spain,"Kingambit, Landorus, Wellspring Mask Ogerpon, Rillaboom, Flutter Mane, Gouging Fire"
232,3049,Joshua Piearcey,N/A,"Kingambit, Incineroar, Farigiraf, Landorus, Wellspring Mask Ogerpon, Rillaboom"
233,2100,Mark Mullender,USA,"Entei, Flutter Mane, Landorus, Single Strike Urshifu, Wellspring Mask Ogerpon, Raging Bolt"
234,3657,Robert Zollinger,N/A,"Gholdengo, Tyranitar, Landorus, Wellspring Mask Ogerpon, Scream Tail, Kommo-o"
235,3382,Daniel Rocha,Brazil,"Landorus, Raging Bolt, Rapid Strike Urshifu, Flutter Mane, Incineroar, Amoonguss"
236,2021,Matthieu Barbe,France,"Wellspring Mask Ogerpon, Farigiraf, Tornadus, Chi-Yu, Single Strike Urshifu, Flutter Mane"
237,2002,Jannik Koch,Germany,"Wellspring Mask Ogerpon, Kingambit, Landorus, Dragonite, Gouging Fire, Chien-Pao"
238,3658,Nicholas Rottoli,Italy,"Amoonguss, Rapid Strike Urshifu, Chien-Pao, Hearthflame Mask Ogerpon, Kingambit, Raging Bolt"
239,3659,Harry Massie,N/A,"Iron Crown, Flutter Mane, Tornadus, Wellspring Mask Ogerpon, Single Strike Urshifu, Female Indeedee"
240,3660,Nikolaos Vetsos,N/A,"Rillaboom, Incineroar, Landorus, Alolan Ninetales, Wellspring Mask Ogerpon, Raging Bolt"
241,1,Baris Akcos,Germany,"Rillaboom, Landorus, Rapid Strike Urshifu, Raging Bolt, Chien-Pao, Incineroar"
242,157,Emilio Forbes,USA,"Raging Bolt, Bloodmoon Ursaluna, Flutter Mane, Farigiraf, Incineroar, Wellspring Mask Ogerpon"
243,2750,Maxime Le Brun,France,"Chien-Pao, Landorus, Rillaboom, Incineroar, Raging Bolt, Rapid Strike Urshifu"
244,1153,Taran Birdee,Great Britain,"Landorus Therian, Gholdengo, Raging Bolt, Single Strike Urshifu, Wellspring Mask Ogerpon, Tornadus"
245,1638,Frederik Nielsen,Denmark,"Tornadus, Farigiraf, Single Strike Urshifu, Hearthflame Mask Ogerpon, Iron Hands, Bloodmoon Ursaluna"
246,655,Len Deuel,USA,"Lycanroc, Corviknight, Dragonite, Tyranitar, Amoonguss, Garchomp"
247,2025,Fevzi Özkan,Germany,"Single Strike Urshifu, Clefairy, Glimmora, Flutter Mane, Wellspring Mask Ogerpon, Tornadus"
248,3661,Robert Brewer,N/A,"Rapid Strike Urshifu, Iron Crown, Flutter Mane, Female Indeedee, Hearthflame Mask Ogerpon, Tornadus"
249,2861,Paul Hinta,Canada,"Rillaboom, Clefable, Kingambit, Wellspring Mask Ogerpon, Heatran, Chien-Pao"
250,1043,Bingjie Wang,Canada,"Rapid Strike Urshifu, Cornerstone Mask Ogerpon, Incineroar, Ursaluna, Raging Bolt, Rillaboom"
251,130,Chuppa Cross IV,USA,"Ting-Lu, Gouging Fire, Chien-Pao, Dondozo, Dragonite, Gholdengo"
252,3662,Julian Ganser,Germany,"Amoonguss, Porygon2, Roaring Moon, Gholdengo, Incineroar, Landorus"
253,281,Luca Breitling,Germany,"Glimmora, Chi-Yu, Flutter Mane, Single Strike Urshifu, Tornadus, Wellspring Mask Ogerpon"
254,2896,Florian Hoffmann,Germany,"Gholdengo, Gouging Fire, Dondozo, Chien-Pao, Dragonite, Ting-Lu"
255,2091,Akram Hamdi,USA,"Regieleki, Sylveon, Wellspring Mask Ogerpon, Landorus, Incineroar, Baxcalibur"
256,3663,Marcus Koh,Singapore,"Glimmora, Tornadus, Single Strike Urshifu, Tatsugiri, Flutter Mane, Dondozo"
