Posizione,ID_Giocatore,Nome_Giocatore,Nazionalità,Team_Pokémon
210,3620,Collin Matthews,USA,"Umbreon, Raging Bolt, Flutter Mane, Whimsicott, Koraidon, Chi-Yu"
211,3621,Alex Sanchez,USA,"Rillaboom, Tornadus, Flutter Mane, Groudon, Raging Bolt, Chi-Yu"
212,3622,Noah Smith,USA,"Torkoal, Female Indeedee, Ursaluna, Gallade, Dawn Wings Necrozma, Raging Bolt"
213,2326,Richard Mogollon,USA,"Chandelure, Rillaboom, Zamazenta, Roaring Moon, Chien-Pao, Rapid Strike Urshifu"
214,3623,Gabriel Ortiz,USA,"Tornadus, Rapid Strike Urshifu, Gholdengo, Incineroar, Terapagos, Amoonguss"
215,1047,Max Simon,USA,"Talonflame, Dondozo, Pikachu, Flutter Mane, Kyogre, Tatsugiri"
216,3269,Michael Anzevino,USA,"Kyogre, Rillaboom, Kingambit, Flutter Mane, Rapid Strike Urshifu, Farigiraf"
217,2948,Aaron Banyard,USA,"Rayquaza, Okidogi, Farigiraf, Chien-Pao, Gouging Fire, Tropius"
218,3624,Nadjir Johnson,USA,"Flutter Mane, Ice Rider Calyrex, Chi-Yu, Oranguru, Tornadus, Female Indeedee"
219,1563,Siddharth Singhal,N/A,"Tsareena, Whimsicott, Rapid Strike Urshifu, Chien-Pao, Kyogre, Ditto"
220,217,Jean Paul Lopez Buiza,Peru,"Raging Bolt, Terapagos, Chi-Yu, Amoonguss, Incineroar, Flutter Mane"
221,2278,Tyler Deacy,USA,"Pelipper, Rillaboom, Zamazenta, Gastrodon, Flutter Mane, Chien-Pao"
222,1747,Joji Kaieda,Japan,"Grimmsnarl, Iron Hands, Flutter Mane, Terapagos, Chi-Yu, Rapid Strike Urshifu"
223,2667,Aaron Grubbs,USA,"Amoonguss, Flutter Mane, Terapagos, Iron Hands, Hearthflame Mask Ogerpon, Rapid Strike Urshifu"
224,1907,Andrew Jenkins,USA,"Chien-Pao, Rapid Strike Urshifu, Rillaboom, Zacian, Landorus, Grafaiai"
225,382,Sohaib Mufti,USA,"Amoonguss, Chien-Pao, Iron Hands, Kyogre, Tornadus, Incineroar"
226,1691,Eduardo Abrego,Mexico,"Miraidon, Bloodmoon Ursaluna, Chi-Yu, Farigiraf, Iron Hands, Whimsicott"
227,3152,Adrian Hazel,USA,"Koraidon, Tornadus, Amoonguss, Flutter Mane, Raging Bolt, Chi-Yu"
228,1940,Joshua Denk,USA,"Ditto, Ice Rider Calyrex, Amoonguss, Single Strike Urshifu, Incineroar, Iron Hands"
229,1808,Jacob Mortenson,USA,"Cornerstone Mask Ogerpon, Tornadus, Chien-Pao, Raging Bolt, Zamazenta, Gholdengo"
230,2274,Alessio Piscitelli,Canada,"Chien-Pao, Rapid Strike Urshifu, Rillaboom, Incineroar, Zacian, Tornadus"
231,3625,Kyun Woo Hong,USA,"Clefairy, Rillaboom, Tornadus, Volcarona, Incineroar, Terapagos"
232,3626,Carlos Young,USA,"Tornadus, Mimikyu, Tyranitar, Raging Bolt, Zamazenta, Landorus"
233,1793,Nate Wright,Canada,"Ice Rider Calyrex, Rapid Strike Urshifu, Amoonguss, Gholdengo, Ting-Lu, Pelipper"
234,3145,Nate Loveday,USA,"Tornadus, Zacian, Pelipper, Primarina, Landorus, Single Strike Urshifu"
235,2346,Anthony Rossano,USA,"Iron Bundle, Chi-Yu, Weezing, Miraidon, Bloodmoon Ursaluna, Kingambit"
236,3627,Cameron Bloniarz,USA,"Gallade, Ursaluna, Hisuian Lilligant, Torkoal, Female Indeedee, Dawn Wings Necrozma"
237,1606,Jonathan Quiñones,Puerto Rico,"Farigiraf, Annihilape, Ice Rider Calyrex, Smeargle, Regidrago, Amoonguss"
238,3628,Alexander Wind,USA,"Dawn Wings Necrozma, Torkoal, Ursaluna, Hisuian Lilligant, Female Indeedee, Gallade"
239,2207,Christopher Ferguson,USA,"Zacian, Chien-Pao, Tornadus, Ditto, Rillaboom, Rapid Strike Urshifu"
240,2157,Mason Cutler,USA,"Incineroar, Rillaboom, Terapagos, Rapid Strike Urshifu, Sinistcha, Female Indeedee"
241,351,Raghav Malaviya,USA,"Rapid Strike Urshifu, Grimmsnarl, Zacian, Pelipper, Incineroar, Rillaboom"
242,338,Dylan Salvanera,USA,"Rillaboom, Volcarona, Comfey, Raging Bolt, Rapid Strike Urshifu, Terapagos"
243,2101,Justin De  Backer,Belgium,"Umbreon, Cornerstone Mask Ogerpon, Raging Bolt, Koraidon, Flutter Mane, Heatran"
244,3629,Tara Maclachlan,USA,"Iron Hands, Hisuian Arcanine, Tornadus, Landorus, Kyogre, Female Indeedee"
245,3630,Clayton Christensen,USA,"Farigiraf, Ting-Lu, Koraidon, Walking Wake, Tornadus, Entei"
246,1917,Dominique Johnson,USA,"Chien-Pao, Rapid Strike Urshifu, Pelipper, Zacian, Dragonite, Ditto"
247,271,Aaron Traylor,USA,"Rillaboom, Ursaluna, Lunala, Incineroar, Rapid Strike Urshifu, Amoonguss"
248,2309,Li Yan  Chak,Hong Kong,"Chi-Yu, Miraidon, Flutter Mane, Farigiraf, Whimsicott, Iron Hands"
249,132,Ashton Cox,USA,"Flutter Mane, Brute Bonnet, Raging Bolt, Entei, Chien-Pao, Koraidon"
250,3631,Austin Marlett,USA,"Kommo-o, Shadow Rider Calyrex, Wellspring Mask Ogerpon, Incineroar, Whimsicott, Raging Bolt"
251,2999,Joseph Cartin,USA,"Rapid Strike Urshifu, Pelipper, Ice Rider Calyrex, Incineroar, Amoonguss, Raging Bolt"
252,1787,Brandon Davis,USA,"Zekrom, Pelipper, Gholdengo, Grimmsnarl, Rapid Strike Urshifu, Rillaboom"
253,2532,Adit Selvaraj,USA,"Incineroar, Shadow Rider Calyrex, Clefairy, Rillaboom, Rapid Strike Urshifu, Tornadus"
254,2196,Collin Beer,USA,"Farigiraf, Hearthflame Mask Ogerpon, Bloodmoon Ursaluna, Miraidon, Whimsicott, Iron Hands"
255,3632,Seth Anthony,USA,"Single Strike Urshifu, Pelipper, Raging Bolt, Incineroar, Rillaboom, Zamazenta"
256,2312,Matin Moradi,USA,"Gouging Fire, Rillaboom, Single Strike Urshifu, Groudon, Flutter Mane, Raging Bolt"
